                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                    2650                                     1365                  2.0000000000000000E+000                  2.0000000000000000E-002                  1.2115398754599633E+009                  1.1469064756770575E+002                  3.3048717478605950E+003                  4.0540451844474260E+003                  1.9448849152303998E+002                  2.4926075240051464E+001                  0.0000000000000000E+000                  5.8653328840767561E-033                  2.7140858395731683E-018                  2.1656728010624893E-001                  1.9125666278842171E-016                  7.5803459320124111E-001                  1.9460347108656484E-003                  1.8205108641183811E+000                 -9.1528990112565792E-007                  8.8167710611260885E-001                  3.7700061019575715E-004                  3.9004118545711497E-001                  1.6695623396118403E-001                  3.0702555916481728E-003                  3.5663894131482754E-001                  3.5374774969283303E-003                  5.4598500999893229E-001                  5.0283593995934583E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8193270319763772E+000                  1.9145622674969081E+002                  1.8189603755515604E+000                  1.9058227307253958E+002                  2.0126942035509884E+007                  9.8669651943181250E+001                  4.4906032895302325E+006                  3.9219892836071640E+003                  3.8327939102293471E+003                  4.7345905656441658E+001                  2.7691270890066261E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.8233957101362208E+016 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.8205108641183811E+000                  2.2888939078935442E+000                  3.5191546105563307E+000                 -8.4778075535810071E+000                  2.8407889505330579E+000                  6.9182530913189078E-001                  2.8798401071511109E-001                  2.0190680152998075E-002 
                                       2                  1.8205108641167882E+000                  2.2888939078802752E+000                  3.5191546108076075E+000                 -8.4778075518306295E+000                  2.8407889525428369E+000                  6.9182530913189078E-001                  2.8798401071511109E-001                  2.0190680152998075E-002 
                                       3                  1.8205108641127525E+000                  2.2888939078466644E+000                  3.5191546115888892E+000                 -8.4778075463882789E+000                  2.8407889587917325E+000                  6.9182530913189078E-001                  2.8798401071511109E-001                  2.0190680152998075E-002 
                                       4                  1.8205108640992873E+000                  2.2888939077345154E+000                  3.5191546145148425E+000                 -8.4778075260062966E+000                  2.8407889821942827E+000                  6.9182530913189078E-001                  2.8798401071511109E-001                  2.0190680152998075E-002 
                                       5                  1.8205108640472112E+000                  2.2888939073007748E+000                  3.5191546224124459E+000                 -8.4778074709921807E+000                  2.8407890453613787E+000                  6.9182530913189078E-001                  2.8798401071511109E-001                  2.0190680152998075E-002 
                                       6                  1.8205108639223810E+000                  2.2888939062610754E+000                  3.5191546335579833E+000                 -8.4778073933532330E+000                  2.8407891345062679E+000                  6.9182530913189078E-001                  2.8798401071511109E-001                  2.0190680152998075E-002 
                                       7                  1.8205108637975511E+000                  2.2888939052213777E+000                  3.5191546493596366E+000                 -8.4778072832801978E+000                  2.8407892608919210E+000                  6.9182530913189078E-001                  2.8798401071511109E-001                  2.0190680152998075E-002 
                                       8                  1.8205108635684240E+000                  2.2888939033129980E+000                  3.5191546797134876E+000                 -8.4778070718379208E+000                  2.8407895036695758E+000                  6.9182530913189078E-001                  2.8798401071511109E-001                  2.0190680152998075E-002 
                                       9                  1.8205108631176250E+000                  2.2888938995583361E+000                  3.5191547417516600E+000                 -8.4778066396862037E+000                  2.8407899998655428E+000                  6.9182530913189078E-001                  2.8798401071511109E-001                  2.0190680152998075E-002 
