                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                       1                                      389                  2.0000000000000000E+000                  2.0000000000000000E-002                  1.0000000000000001E-005                  1.0000000000000001E-005                  4.6655906999661102E+003                  1.3972875186963845E+003                  5.7291270467267069E+001                 -9.4055199069337423E+000                  6.9999999999999984E-001                  2.9797635251138530E-005                  2.7997020236474884E-001                  3.4416106108120302E-003                  1.0081585468366041E-003                  9.3393731282184877E-003                  1.9423584490357397E-003                  1.9999999999998872E+000                 -1.1268811369758802E-008                  1.3999999999999242E+000                  5.9595270502273820E-005                  5.5994040472946705E-001                  6.8832212216236805E-003                  2.0163170936730976E-003                  1.8678746256435952E-002                  3.8847168980712657E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999875337080462E+000                  5.7004276223351944E+001                  1.9999846088524342E+000                  5.6937844751450172E+001                  3.0700910338997375E+006                  1.1729116433569598E+003                  1.4313446396957802E+007                  6.6878359059791198E-022                  6.6878359059791198E-022                  0.0000000000000000E+000                  2.6755771596232209E-023                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1558149984000005E+002 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.9999999999998872E+000                  1.7580884530893002E+000                  3.6689066439066789E+000                 -8.3809658898754549E+000                  3.0928106166613172E+000                  6.9999999999999996E-001                  2.7999999999999997E-001                  2.0000000000000018E-002 
                                       2                  1.9999999999978875E+000                  1.7580884525678737E+000                  3.6689066603169778E+000                 -8.3809657749661213E+000                  3.0928107478803271E+000                  6.9999999999999973E-001                  2.8000000000000019E-001                  2.0000000000000018E-002 
                                       3                  1.9999999999953872E+000                  1.7580884519160918E+000                  3.6689066785506452E+000                 -8.3809656472891305E+000                  3.0928108936791805E+000                  6.9999999999999962E-001                  2.8000000000000014E-001                  2.0000000000000240E-002 
                                       4                  1.9999999999928872E+000                  1.7580884512643082E+000                  3.6689067059011484E+000                 -8.3809654557737385E+000                  3.0928111123773698E+000                  6.9999999999999962E-001                  2.8000000000000014E-001                  2.0000000000000240E-002 
                                       5                  1.9999999999878875E+000                  1.7580884499607443E+000                  3.6689067606021672E+000                 -8.3809650727432938E+000                  3.0928115497734203E+000                  6.9999999999999996E-001                  2.7999999999999992E-001                  2.0000000000000129E-002 
                                       6                  1.9999999999778872E+000                  1.7580884473536162E+000                  3.6689068882379292E+000                 -8.3809641790073304E+000                  3.0928125703625233E+000                  6.9999999999999996E-001                  2.7999999999999997E-001                  2.0000000000000018E-002 
                                       7                  1.9999999999528875E+000                  1.7580884408358086E+000                  3.6689070705749440E+000                 -8.3809629022459582E+000                  3.0928140283428824E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002 
                                       8                  1.9999999999278872E+000                  1.7580884343180212E+000                  3.6689073440807416E+000                 -8.3809609871132356E+000                  3.0928162153043748E+000                  6.9999999999999996E-001                  2.7999999999999997E-001                  2.0000000000000018E-002 
                                       9                  1.9999999998778872E+000                  1.7580884212825032E+000                  3.6689078910934896E+000                 -8.3809571568815056E+000                  3.0928205891948468E+000                  6.9999999999999996E-001                  2.7999999999999997E-001                  2.0000000000000018E-002 
